,resin_per,elec_kwh,ng_m3,diesel_kg_m3,oil_kg_m3,gasoline_kg_m3,propane_gallon_m3
0,0.01303226282650689,89.64034035366676,2.075363553804385,1.3747207657246998,0.0,2.2465870623214372,0.5893901875570003
1,0.016259895205905026,70.45274251754421,4.437829426490069,0.6606213438357361,0.0,1.0868476636288313,0.7567705401901956
2,0.017779119380903003,70.13048573474843,1.9261708422156634,0.1872867498791773,0.0,0.7476865038882057,0.57918104742917
3,0.015678369470215444,71.80353227570595,3.847120659926323,0.21115198619152423,0.0,0.015001849697933148,0.24028728666146762
4,0.014007117628137415,67.9592282716134,0.06442351759546741,0.1324380831250551,0.0,0.10390243800406554,0.6342005304097391
5,0.01689973748234778,85.17014014205483,16.318368271984003,0.38019236260467626,0.0,2.613336837493014,0.3925403483805744
6,0.017102655430380625,71.59295948807718,4.348229678668676,0.13584872168537906,0.0,0.01522680424076211,0.7365164155996999
7,0.015614618262320214,80.55043341733771,2.2044485467468493,0.18187131516175345,0.0,1.189284790163668,0.3609768050862031
8,0.013760898624830004,85.36736846995913,9.593213202437179,1.525634738431088,0.0,0.38419460006565426,0.42640489190354863
9,0.011895458118181114,63.38659038865262,5.16337263055861,0.3446790980576715,0.0,0.02154917738660407,0.23567221316538658
10,0.012833539497789832,56.928472796809075,2.579372463632786,0.3159227044970521,0.0,0.2968302453115141,0.17161390633215617
11,0.015135475266566063,80.97800221955373,0.6577854520578609,0.840607168987005,0.0,0.22744791227646002,0.4792907903335572
12,0.0179410094005508,69.54744599689027,3.993146474760389,0.3815924575794458,0.0,0.05708797784025707,0.2400161423279171
13,0.01687068201635437,58.53633548605494,0.10638107064339608,0.4800572660264034,0.0,0.015001417479666244,0.8365771924329048
14,0.013698628705137586,80.93841202393052,0.36522329882287774,2.896984831292789,0.0,0.015035728578726325,0.4907921321553506
15,0.011757602681252314,74.10724339935079,3.1242116523697865,0.37921809120404437,0.0,0.015000020180972032,1.0458155806953757
16,0.01605499976990435,76.44754643485635,4.9798687289722725,0.3699086176141134,0.0,0.21122250801722375,0.5003709781528997
17,0.012095720208018627,80.14317100149543,1.167651189138352,0.4827965230231962,0.0,0.12880442782368365,0.9926078254610129
18,0.01460475990322732,78.0317542016525,0.304991877444866,1.2155758103787464,0.0,0.03803983543592257,0.855990735573948
19,0.017018458229240238,69.83349158716543,5.717553061014437,0.29613943449098395,0.0,1.1908757967467314,0.5905103602365479
20,0.01719815589030842,71.00507630010758,6.897520473079003,0.22948150834977726,0.0,0.05002097718076952,0.42367711222775584
21,0.016263375255482018,79.82152559266174,0.7014984257845923,0.3835639185856906,0.0,0.03147899595324382,0.5504705266745036
22,0.015600683969314879,83.36348304475385,4.26990843832762,0.15246553315226122,0.0,0.28595496601075393,0.9031701736749143
23,0.012377769534632002,74.66609363368393,3.0952757939156594,2.1010733964556407,0.0,0.1225486732835127,0.3178940451558413
24,0.016779087024668148,66.92214949203525,5.1897671491136395,0.1393254865287242,0.0,1.8308320512334113,1.4156497217241952
25,0.01449643913099188,78.14118084455924,1.3481979422425308,0.8015818717288715,0.0,0.0877653464844201,0.6568514992831905
26,0.011884364691061699,63.78676313535905,0.5332575281349482,0.4933505130127407,0.0,0.0754273288002511,0.7844628344270643
27,0.01668779438319886,84.08971147062424,2.5823717476918318,0.46623166194902455,0.0,0.5944490696232393,0.6644764266455302
28,0.015814508266347515,82.79204422653605,2.186793860198837,0.1599451923492586,0.0,0.2331788976609472,0.6869000916787177
29,0.017786449877237622,99.48409191956897,0.8411746956026076,0.4611802768589176,0.0,0.20234468149106002,0.2677437894505261
30,0.01655366949521146,63.69365825094706,5.256898780681658,0.14153183367766525,0.0,0.9247901302549779,0.969277351555405
31,0.012901468139874528,113.90748576552116,9.237143855414903,5.526520902592524,0.0,0.015201133667644114,0.361509402288109
32,0.014091565171997843,82.07342459022532,0.45840091275001066,0.3372943608052465,0.0,0.01643251185646821,0.5834680347157708
