,resin_per,elec_kwh,ng_m3,diesel_kg_m3,oil_kg_m3,gasoline_kg_m3,propane_gallon_m3
0,0.01467024361442855,84.8147723615469,1.8034049761676263,0.4757698173657817,0.0,0.007613836483535429,0.12712026803384507
1,0.013634288693455433,71.21780445588797,1.063817361527942,0.406564130584815,0.0,0.004508857216210669,0.23168916700392775
2,0.018539318467672747,173.54344690140056,1.8418019776444283,0.21660575903194024,0.0,0.002978317671386142,0.08872921657354474
3,0.008767650362360687,78.68565221292964,2.5680082582353814,0.5825168118083338,0.0,0.012337112165679717,0.15258078678148757
4,0.010693003014872419,145.0241048944502,2.8789383692218182,0.20530889680977127,0.0,0.006494765592684881,0.2481607912712567
5,0.031211098641091065,113.34100947031007,2.3985632355026767,0.3328293183621128,0.0,0.008771654492377176,0.2179177705605094
6,0.021847934471873092,94.42100913061769,0.9783917097807134,0.2522726829942552,0.0,0.0036362032708981418,0.18776431850535452
7,0.013209400609850088,73.31023117375373,2.834300584260679,0.6248190361749636,0.0,0.01125656627204699,0.2291863197698954
8,0.019494061485374723,98.50326041977092,1.2897706483308624,0.5603185070236594,0.0,0.0028187671977731596,0.13551525666748807
9,0.008745914354172216,152.57734373250992,3.0009694710604964,0.49056259893065574,0.0,0.0029509412707870103,0.35320809454202085
10,0.019245714629361668,114.20079936888763,2.2548548870938245,0.48262550856754516,0.0,0.012133268813140616,0.1633219404277761
11,0.010742118238830933,102.9044196294787,1.9974584422627697,0.5350152134678935,0.0,0.011376183561648443,0.2859134097025099
12,0.012525617683288387,150.56850466945383,3.00368223575825,0.5556470048298243,0.0,0.006728996595954106,0.24922095909731776
13,0.012190228376808866,154.60122572035,2.8998732954217576,0.5731681408578313,0.0,0.0047241258103746745,0.34785353864259694
14,0.009274999917014201,175.2504327208469,1.288809340894189,0.5602621460696959,0.0,0.00756737423118437,0.1107666119816075
15,0.020994973578451474,120.46708765901184,1.842046907030766,0.31003590902094036,0.0,0.00728516163552959,0.34178774547261487
16,0.01744895583364312,173.1655331578667,1.5244728340731515,0.20477577350155837,0.0,0.01280413372615521,0.2134807425842535
17,0.014394322101712471,70.80617040685937,1.9319481436181816,0.5173222275455498,0.0,0.012924366741389949,0.13187624915171364
