,resin_per,elec_kwh,ng_m3,diesel_kg_m3,oil_kg_m3,gasoline_kg_m3,propane_gallon_m3
0,0.005770578408024925,119.10027984971111,6.004396063629138,0.3891015272362846,0.0,0.177457053250474,0.08386877910751525
1,0.007775484157084539,102.43345065614085,5.021618800135713,0.29603365021470257,0.0,0.2047813641406031,0.07835416850004671
2,0.015535523888489569,66.16144155004713,4.561872897796371,0.35409862042747,0.0,0.2800665415993886,0.14118260492304593
3,0.017563020896340827,107.73989571099901,3.910991669745476,0.2834134724018924,0.0,0.07037496372179775,0.07503441482456687
4,0.009708747777666157,100.74468492729466,7.0017342435467835,0.3878312583989456,0.0,0.15462784583350636,0.051806304198323216
5,0.013672147109492508,86.30778425330845,8.549090203107625,0.4954942075683697,0.0,0.2050287036338148,0.06356566996334591
6,0.01218296104684171,61.805351479097226,14.219699740070848,0.4106071240497354,0.0,0.20255602386541444,0.03448503748170337
7,0.017694429797358018,79.11941922185724,4.633869945106686,0.30280146109447853,0.0,0.2788467614015407,0.03123132370165925
8,0.014904334556529529,121.43344757873183,5.043663777944321,0.46098580834866165,0.0,0.2813702131328496,0.03701100668500783
9,0.012799869170269033,57.94553605140118,4.502867773353155,0.37986127763039723,0.0,0.21455608051022634,0.07678128060539362
10,0.01320339101497442,72.86360826670716,11.62607925170598,0.32948325041728055,0.0,0.2260087890135858,0.06348580791502723
11,0.008430952189314611,147.86631988725276,4.478489368197011,0.836253894425313,0.0,0.021573012458529956,0.06157956595017615
12,0.008920010635663042,56.848691269574374,7.786958649156855,0.150961032524186,0.0,0.03620968300253229,0.02006587077463709
13,0.008425276460991393,60.75281008718957,6.7149708425515975,0.4759673798224298,0.0,0.13624784187535635,0.03339637500956798
14,0.015043600409242415,48.436957508060004,4.4663394409042585,0.35722844514486973,0.0,0.1889458386248748,0.04481705981620454
15,0.010708272864607654,122.5124590386331,12.314668420871453,0.38167014647878367,0.0,0.238563699168316,0.03290065917319667
16,0.00921774070882455,99.12077006261461,6.054429908907192,0.39112417892616735,0.0,0.02581268679720812,0.10044464974439302
17,0.012684285453806371,41.79418178420887,5.841542441781834,0.2708700008844166,0.0,0.13575193642454714,0.0379629646474782
18,0.011255286765175329,82.3911184033077,4.4668653930732605,0.23145532706111901,0.0,0.13368457158463337,0.054014089044535155
19,0.01733895982242261,72.00071324477267,5.231423922881836,0.1736753378484021,0.0,0.08461196852224358,0.12019626192896202
20,0.015262677223241088,75.38953422084705,4.161038413425174,0.5871228581280846,0.0,0.1305266410567099,0.04622900177890733
21,0.015306608099720273,88.9372711956812,4.729128082277486,0.21344138305768182,0.0,0.2726835807310845,0.034311730790619284
22,0.01153733220959565,79.21907117155024,3.960959152378149,0.22202130138931228,0.0,0.04717807496592199,0.11079657082118753
23,0.01330557114771002,98.50249909139711,4.495675453358117,0.19655529118551804,0.0,0.23570872235345725,0.07366211203497364
24,0.013485030678608748,52.81065690714877,5.502252937923226,0.43165227467390793,0.0,0.24412400256702171,0.03781266706220057
25,0.014015045063725383,83.80722950547715,6.797262493215307,0.3915418827718715,0.0,0.19461514834862348,0.0396841703377149
26,0.007399206017332537,60.05940558024486,5.357087219106637,0.18333179679377754,0.0,0.2628107313693555,0.027151764085392233
27,0.007874499791605656,105.8127207243515,11.146278393404767,0.30229585664756,0.0,0.200205135069025,0.04448677866054222
28,0.014867780860814792,98.43785079859936,5.425114177674118,0.38893192851582536,0.0,0.2584720649875757,0.06131408975991136
29,0.01425083891775751,68.15982950661873,4.907739341964803,0.5219849857149086,0.0,0.11600552852090362,0.05063405469288877
30,0.01128849659501064,40.17696654508726,4.126749216795126,0.40813477935290576,0.0,0.18433413484563643,0.10034976714870474
31,0.01551988608354296,99.77667760236,4.531281011934264,0.5107354567003478,0.0,0.23831181218698272,0.07475570524224187
32,0.013081555353136508,119.49226322235609,11.361502786477615,0.3679061050606912,0.0,0.15728170521638157,0.02271133500079144
33,0.014496158689160467,133.14045563845139,4.547308031220009,0.5080227881417185,0.0,0.05096993672180751,0.05766714770265252
34,0.010080413081379552,112.32022917133509,6.504412560385048,0.36258271401424297,0.0,0.2504370761921967,0.1161528477928361
35,0.012219162687952687,96.54405297532776,6.45891302800694,0.4644994974445913,0.0,0.2671225474177647,0.04921324960055688
36,0.010561779471249193,127.54614529428636,4.508185206411571,0.32687846788226277,0.0,0.08329207606268188,0.058888317753975766
37,0.01259512552721477,91.35963208966768,6.400986527331023,0.39710086028583325,0.0,0.10219817694646949,0.06506891941458534
38,0.013794807192671052,79.50771083433483,4.378156385886395,0.2934163610928155,0.0,0.03513442506801709,0.09529168979441373
39,0.01754075034815422,72.43919727082357,4.414508110509118,0.36151388121461564,0.0,0.04313960057802,0.04008178939269566
40,0.01487552387638743,71.43149229485152,4.021682304189074,0.21436950362966886,0.0,0.08461102405941374,0.03690817506612726
41,0.00836133761601024,98.98507898480784,7.762649672387269,0.4163405697201652,0.0,0.2574235250479529,0.10146302934184723
42,0.01600597227182593,117.27486094017786,3.9821098521648564,0.35619221300737725,0.0,0.2029001503195606,0.08200336558610974
43,0.010107665046764032,106.17825653038017,5.318177044215714,0.18911255661079046,0.0,0.28738106851805717,0.05834612746736767
44,0.016240700881145737,115.71456032420429,6.06796459887005,0.2788326357551854,0.0,0.13632268598105945,0.08037195119562268
45,0.014077856436035936,113.38006724358911,7.622390049799576,0.21108364851118036,0.0,0.05793926197473728,0.08221028566145847
46,0.010789483465494805,126.38204384624078,6.241044980840316,0.32265080770857757,0.0,0.1709888696066622,0.024863122228583084
47,0.005905541258310859,131.30489095654866,9.755578545105791,0.27726554829814026,0.0,0.24827876160521917,0.0604930416356359
48,0.0045472533339700125,127.77394943293712,15.639749222694153,0.31967551078619794,0.0,0.20684374912419162,0.04803273208915178
49,0.01548337222005644,75.23907034436701,7.843430435452058,0.30052824368592634,0.0,0.24756552944953325,0.04769707145283361
50,0.013842514153464755,43.304623345362415,4.585698017212338,0.46014526554878965,0.0,0.16555658363541526,0.08114522427447371
51,0.010204035883160892,59.055609121905945,4.047467025171765,0.4465691682280143,0.0,0.1272825747676412,0.05023721954198958
52,0.012145792504350474,61.77027992775675,11.002601874195445,0.18608277914332866,0.0,0.2523480235921416,0.1912232286230607
53,0.014894117937955066,87.2530592436724,4.019048212524999,0.27698155042247136,0.0,0.2571751216733315,0.1319395947586913
54,0.013122663289989206,90.90184315561783,11.975567478261802,0.3966674424320737,0.0,0.06964803537863448,0.1259563619149168
55,0.014911654782046056,86.58477882306215,5.7412065455694945,0.528761337785709,0.0,0.18175195455990495,0.0616331462205794
56,0.01832054673627928,96.82148757636878,18.06962640569618,0.26889231410739034,0.0,0.2832248863711755,0.03059606844055193
57,0.014627942997497548,135.5702098020838,5.919635765191441,0.39129935456753356,0.0,0.03498385120998947,0.06025080096652678
58,0.008923644534095998,74.07620463765397,4.6464493494797345,0.3742831061398751,0.0,0.0972943494112544,0.10717500620571203
59,0.012450381077023835,129.77792385131033,5.561490944971406,0.35007383240514944,0.0,0.10376953005042774,0.10338420520166415
60,0.011579849541045975,72.36469970285816,10.67464344914131,0.4570967837439708,0.0,0.09294292848416448,0.024819807384917656
61,0.01013783593913866,112.15554828609584,6.35287215177989,0.3424508329984371,0.0,0.04648519925708509,0.031202293339117507
62,0.015343774607423831,67.4706381434662,6.029188350178115,0.3671579495320759,0.0,0.25765508932825076,0.09003357035293251
63,0.011723258060864987,52.5811216725906,4.651044092997589,0.27869474960631474,0.0,0.11645119958952008,0.03879397708731837
64,0.007348353488351979,84.05579134578966,7.623170923660478,0.35552796203585385,0.0,0.12608701134945488,0.056812985842239414
