,logs_2_sawmill_low,logs_2_sawmill_high,lumber_2_prod_low,lumber_2_prod_high,resin_n_hardender_low,resin_n_hardender_high,prod_2_const_low,prod_2_const_high
0,66.60117130032583,132.41338313614864,207.9441487852296,337.0764234907407,111.90822004919298,193.09875321996475,212.38474150452123,237.73872676072983
1,91.11414266670502,137.32522359360462,185.81868428208855,337.1312289776924,140.88425973445484,203.77766482738156,158.02954569515032,261.82013124226813
2,76.3389274160228,123.1045439598031,114.14583436823702,336.6572366543829,104.51331849956722,231.58932394481047,206.91045392784463,295.0889945007771
3,80.3304895151893,125.37242901902692,185.59122901298275,269.2202240310757,160.35902166835643,218.49185663148654,139.3951118950304,285.9264531367965
4,86.94042748536127,134.6508498703912,205.5652476019857,372.5338494839933,171.09112249082085,218.74533207209663,210.1203495314969,213.43499391822505
5,90.88492500144491,130.51483811176456,214.5276095150243,304.34525013367465,140.6391949023443,222.86223793218764,184.01194079724928,294.5589587503066
6,75.43859644192396,128.44602093401673,128.76911266762065,240.9112544819265,98.90880444266847,267.6284900755889,182.2880800605789,251.99200121200084
7,98.2869448785276,122.38409580842816,128.31048066532978,327.7871254947695,103.8855982743572,222.52481074698068,173.77813723674723,265.1689076430639
8,64.36687161397865,125.34266328991758,127.6008593080879,268.7511664260381,88.31215929442055,184.4803502310873,209.15104990566763,231.8622488570374
9,82.68519723912516,118.43412247620213,95.65297709104586,314.3421628906009,163.86988828091086,245.38385164955554,117.63536649439857,294.27121751760006
10,67.26471118764492,102.02781733562423,116.10991807918597,269.49785972730956,134.54844067665493,199.9655386501974,184.1788860358037,303.0380168652367
11,64.4056129066429,106.47075936327194,218.47487010811568,317.6611656194991,154.46580836742925,250.11074568352626,111.90480782122995,315.33527247527115
12,82.68475869693407,126.87970206809273,94.13793804383567,293.158475939628,156.49573915365193,256.60166490372603,123.10398950530167,255.6928424951921
13,79.34752579848043,115.5336888321673,162.4578085674251,326.55226622043597,123.23380927965428,232.5681204330188,174.8352592018679,258.5081640562028
14,84.81747983243682,108.28355845271227,217.51941452600232,321.55480787782324,170.98218004859473,207.3632041403086,175.61332428313457,269.1799634783963
15,95.35711856774523,137.3704741622952,180.6117750896413,270.76403436362256,149.89630938744298,228.66182771446438,126.39097633608573,235.17810673960352
16,72.47942332535716,114.2218699570473,203.23812061677663,242.3425879417267,86.38525651499039,261.8241217582946,126.52097593304276,285.6822526761192
17,80.0571119667862,112.854969221261,233.54199573836186,308.5780930460321,88.94470816195201,191.49245694145299,146.25281213310055,236.05666402963976
18,62.93684918634706,119.08432550990496,143.37049816980854,311.6768764471522,148.76460401810178,178.38060838237735,125.23842342698674,299.67267965508466
19,77.83201662158956,113.18956969641617,235.61196098275624,317.1297773061766,174.25927407945625,179.01155373530617,107.15954614522828,258.5786347353674
20,82.49930764378033,121.41121297230113,206.5441631936061,253.2493043973589,159.2041495030889,237.52195818663031,115.58845078630785,234.18072399156847
21,65.88115126126883,118.32402168778299,153.58582439139735,292.2555500007435,89.62781917238016,205.35903627800104,207.52234969772059,238.95054787808039
22,86.67176449787047,126.38155727141908,178.7729551659284,275.5632235538059,171.35351771977082,221.84451655980376,176.66204361475812,314.6242912744334
23,86.99817440174041,101.31174211550679,230.49908573185672,327.47219890654014,139.52768157906792,191.8130842699796,135.50837705537498,297.10843651250445
24,96.4144582216401,122.48316876802143,112.8594437136982,268.79944053184755,160.59194302132585,176.35425417513085,178.89132020931686,311.0967721167089
25,90.9683679281836,123.87955993193549,174.58781536811634,375.86417800066863,149.9795755885382,237.76784409025362,153.9378093546007,292.2060478023464
26,64.3794994928409,112.74074906488703,217.37053356137537,321.4301715487027,101.01141827764661,195.93537811699372,178.64358197776266,235.5419798519362
27,91.53458485836303,104.0608217175209,134.1617461073182,313.02955179280923,119.99116662877837,193.34024323400422,165.18353043011962,242.86809562468179
28,62.16453013707477,112.41761243535446,211.86075844222114,313.31680700291855,116.89847872438918,211.52859786083948,123.55644350236216,259.75953089616326
29,61.32301517306789,138.043488209,210.00170412142745,299.3946371286649,100.34955070340084,256.6317208822471,141.15746763129246,220.26588484374574
30,78.96590086259334,129.7218263649265,146.33231965246543,312.7239591630959,109.59669396740549,183.14835973393988,186.86356847536646,241.31250130877487
31,94.06723173741672,134.40760029523784,154.51364384553878,269.3531693651756,109.24270186929408,213.22887398935717,190.20591772401303,265.6215697542849
32,61.706005066049435,116.80903011630681,170.53843741179276,263.20310724643684,146.91287265371923,267.61664983027674,144.4950371232502,288.0172462215061
33,76.20735628052793,102.38552939907767,222.80499827986557,247.71965112495718,84.00836697702125,254.7750895161833,208.15551988332123,233.4540473801008
34,61.87532787883249,120.30818132005987,142.57231304675702,369.67327539562564,122.14918447858645,225.1186594634197,109.18912953591773,298.6850000277803
35,65.58708880719722,104.25633708275474,149.83997646398038,284.4867894951861,151.86507546963853,176.8224580489667,161.54094964267637,227.61041188983313
36,88.65476901162711,125.91146428504317,163.2624833449274,372.4421736602739,122.64187846980326,204.58974963058003,196.35893298975168,299.57477068951044
37,61.70662763298469,128.82512377617402,120.42030605145851,268.998611915407,138.66007389661982,238.27008564948085,211.3487177077402,308.8025484125702
38,82.93927635805863,125.2592430831144,209.15902451046267,370.5680838035024,80.82855929745088,230.54515021433411,185.97289293070668,227.313815704424
39,76.62823518825738,113.73258782202727,156.78076651211887,308.27345774775733,105.38661396801679,209.85683408423168,178.69725703255494,283.1647349371249
40,61.99633070687239,113.6042153280794,124.90426170662315,319.783143716345,112.4853944439694,207.80829903248065,175.43911889466955,266.25859539375955
41,62.66290767985809,122.3564720131192,117.67570398244438,295.43006403897806,107.66273999307138,210.12256817880723,116.2473785211273,280.01540425850396
42,91.3308118896644,101.49665503425838,109.82444351219428,314.24945649869625,93.20348550751092,218.50226004445486,123.24105017894047,239.82993289311355
43,84.35821055571243,107.82045844004956,104.57810125419297,378.98654814628213,169.28751215018372,264.1789230798158,144.6200820143815,263.1828835035167
44,96.0121244480269,127.55233386085183,116.93847538503353,341.2627789229379,112.94842180818297,207.91828734795632,188.11036066221436,231.57958239284318
45,95.7268408650441,102.64259498600741,150.70800205070177,386.9523128529755,118.02685996967784,182.77924782302048,144.04813930108588,276.36259500507504
46,91.23180255837217,119.74098155181368,163.2612530518531,347.76944776366884,125.46540439286392,233.65807130687216,158.8887307230146,248.153600303183
47,68.10984958285982,100.64627780476671,109.86198419736694,292.63582381417274,162.9423803484624,250.3308427210746,188.5361953337599,302.38757771968886
48,62.68578974185836,111.34204825781697,134.1887033383033,342.1507901896075,167.06025908611775,214.89180142137099,141.71622556870298,273.08374316621547
49,96.56915709018628,134.34349911966962,107.45952712964231,343.19359590186093,126.5265043235278,204.34599748512966,187.861813060916,301.8167200504113
50,87.65742163143652,119.40191138565737,232.74474432178124,312.6421664056877,96.79724272461965,186.68582908589534,108.85584383552913,240.88194704122407
51,82.82933878299421,109.26611424306712,87.41928584065978,358.66127974576636,174.14002081901697,185.21997203253116,187.65197857271957,321.6856436381179
52,62.20938328166413,109.27872715368946,176.15154832252074,255.68844499496197,90.72326017911672,256.18160375030936,105.13830585592156,276.33952708540374
53,98.17097300481748,105.6487531289008,185.477632274975,250.56175789677727,100.84583649388972,208.6147761598126,199.11160264971278,240.41151224348204
54,96.66120923477331,138.73759407661697,236.0401609049606,371.5283860818023,99.41461245656824,180.0721100547447,108.24454287646306,267.85799084241745
55,65.48446241716876,135.4026199427123,170.69953679417569,248.02923928995966,80.08383253863072,234.11230624589103,116.44050665388879,313.2709690996853
56,80.8101499823967,135.51756581216898,175.59684535517653,261.6880199882687,102.26789192752202,270.726691383915,188.9816459108908,260.99483526354226
57,99.51492267597989,138.8761071746013,226.24256933539002,299.5122713874726,115.07507991521341,270.1922195580937,153.84910036328947,294.5120402061725
58,75.99118245750175,100.11019391199733,107.42754097664819,355.3922418127304,135.1194988493981,229.5299523347614,149.01246107645142,234.52616095802767
59,76.63669926684733,123.69682943169455,145.86796877951298,304.7963624724407,103.0539492146058,195.14316488972378,149.79982407779963,288.7742896395649
60,93.4915365486718,116.10100325662428,191.1620775903068,280.2049370793908,128.66167642652448,183.94343489527608,169.64776882249834,279.6112659756377
61,79.71866343420352,123.15915087968597,92.74874821321146,365.5275990031102,172.54817302399198,263.58254483667963,149.62882881180678,226.8395852208321
62,79.92298577116262,113.78984372624898,148.96997233629347,292.2332119532533,88.59587009073533,194.41025560708437,172.4371317779902,309.01831121250916
63,79.0845967324282,137.25683458184812,149.3965805180542,335.14246962380514,151.1812663550655,213.5205952949579,157.4330953556622,252.47917376391598
64,90.91574791872166,101.70503902649537,197.3975194382445,346.82961778887517,171.95693546321795,179.04520300185965,169.3764485477838,300.186041358462
65,62.04511980339688,107.97148906402384,184.20048132525488,388.94101413664424,106.87403088305939,250.16800641382565,190.25916880232597,282.82444602421634
66,90.86709476077206,135.89649097051398,109.9750192730088,337.7740689603411,87.00220209171528,182.77633482696368,106.29291239481145,320.709203031076
