,logs_2_sawmill_low,logs_2_sawmill_high,lumber_2_prod_low,lumber_2_prod_high,resin_n_hardender_low,resin_n_hardender_high,prod_2_const_low,prod_2_const_high
0,110.80221662910898,163.9311155941671,402.73454259380435,498.4279326826687,111.90822004919298,193.09875321996475,212.38474150452123,237.73872676072983
1,138.2860529839064,147.6517870777554,412.7426810657696,435.91265362723226,140.88425973445484,203.77766482738156,158.02954569515032,261.82013124226813
2,130.15832923093865,154.56311942876158,314.0857680376418,462.4969896016604,104.51331849956722,231.58932394481047,206.91045392784463,295.0889945007771
3,101.9175675572955,150.44942942772127,328.3332628242826,438.16449019309294,160.35902166835643,218.49185663148654,139.3951118950304,285.9264531367965
4,123.4344202192078,185.66008730950398,331.60359075630123,528.0641399076258,171.09112249082085,218.74533207209663,210.1203495314969,213.43499391822505
5,140.24281566339263,188.43291750377023,365.5493826781354,421.6677714962427,140.6391949023443,222.86223793218764,184.01194079724928,294.5589587503066
6,96.71272813509016,179.94119578283124,343.69785818266627,530.0390491653948,98.90880444266847,267.6284900755889,182.2880800605789,251.99200121200084
7,113.96642679091536,192.1983689024584,317.41473957102306,489.4927039138532,103.8855982743572,222.52481074698068,173.77813723674723,265.1689076430639
8,115.19261072657136,180.96804631722335,330.7803513214101,441.30743705269856,88.31215929442055,184.4803502310873,209.15104990566763,231.8622488570374
9,108.40435497458682,170.74372985305595,352.3543301463408,484.1245233680925,163.86988828091086,245.38385164955554,117.63536649439857,294.27121751760006
10,131.45899538602748,166.89949384605012,371.8146779375581,480.2736980634862,134.54844067665493,199.9655386501974,184.1788860358037,303.0380168652367
11,141.41251429507085,162.8608150289174,402.4607337986782,451.149464358539,154.46580836742925,250.11074568352626,111.90480782122995,315.33527247527115
12,117.2159337305798,175.71390727938342,305.6953273814187,498.64418456658143,156.49573915365193,256.60166490372603,123.10398950530167,255.6928424951921
13,109.49043876579968,151.1104203662591,391.7396262459373,476.5225192705095,123.23380927965428,232.5681204330188,174.8352592018679,258.5081640562028
14,119.75764103017715,171.21930303174022,387.8339171095986,443.61762421962754,170.98218004859473,207.3632041403086,175.61332428313457,269.1799634783963
15,101.88044415983396,155.33758441892653,346.364085821261,526.1739061952599,149.89630938744298,228.66182771446438,126.39097633608573,235.17810673960352
16,116.90090583609039,142.3895263108138,377.40361777781754,469.11242636839546,86.38525651499039,261.8241217582946,126.52097593304276,285.6822526761192
17,98.52693278500472,170.7345272319767,398.12229720637595,433.74983399320377,88.94470816195201,191.49245694145299,146.25281213310055,236.05666402963976
